decision_id,timestamp_jst,symbol,model_name,model_version,market_regime,suggested_side,confidence,risk_level,entry_permission,signal_reason,risk_reason,rsi,ma_short,ma_long,final_decision
493fac7d-9bfd-4b1e-9870-f54e46e6c04d,2026-06-02 02:50:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,81.78736715449575,160.00014478668731,159.99901430982527,wait
6d40006f-e4b9-4f5b-b1b3-990bda46c866,2026-06-02 02:55:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,82.03857625505415,160.00049661944374,159.99911969847028,wait
4f41a672-6741-427c-b586-3d21a8c4dbe4,2026-06-02 03:00:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,76.20700550201478,160.00087869440787,159.99920177890593,wait
6ff5d781-dc32-4df9-8a74-40e7b3777b7f,2026-06-02 03:05:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,73.00029563498376,160.00129581969364,159.99929419832407,wait
7c10e09d-743d-4b08-95a4-3591dbb0be13,2026-06-02 03:10:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,78.30379639798932,160.00166292503863,159.99939637655805,wait
1c2f00d7-112a-43a6-8134-357c171bd04e,2026-06-02 03:15:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,84.78468199152853,160.00200843479308,159.9994918781541,wait
8c48e03c-6917-4248-b44e-6ffcf8750fa9,2026-06-02 03:20:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,86.84980323533699,160.00244392509154,159.99962968177266,wait
1144c73f-bd6b-4518-86cd-7fe715518c23,2026-06-02 03:25:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,75.34724628771446,160.00259341555582,159.99972446429646,wait
fd3d6554-bc75-4779-beeb-ca63a5b63f94,2026-06-02 03:30:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,75.63339557285387,160.0027486745041,159.99982279719632,wait
871a8f80-a39e-404e-a761-c787408bb329,2026-06-02 03:35:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,58.40207159070336,160.00276651937682,159.9998954653136,entry_candidate
94bda34a-1c18-4289-a261-d73617d4b8cf,2026-06-02 03:40:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,54.268417246582366,160.00271306756807,159.9999743811284,entry_candidate
7ebb3e1c-3bef-4cb5-aec2-0749366c1317,2026-06-02 03:45:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,54.095077799231056,160.0026814937266,160.00009669357354,entry_candidate
d3e4d23f-c1cf-49d7-b9f3-8de9c806e960,2026-06-02 03:50:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,50.515085317464155,160.00266889734831,160.0002275192682,entry_candidate
31ab77d1-5469-470e-a6d9-cca14172e78b,2026-06-02 03:55:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,43.172073649293466,160.0025644652701,160.00032610923665,entry_candidate
e5eb06b1-81ff-42f1-88ff-ae7772d35841,2026-06-02 04:00:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,41.756662762613935,160.00246290926717,160.00040920924758,entry_candidate
c5271efb-3e51-4079-b2ff-0688ebc04012,2026-06-02 04:05:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,41.375309728195084,160.002407174082,160.0005243982006,entry_candidate
c7b05044-e1b3-4dbc-87ac-3337939a0231,2026-06-02 04:10:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,41.52073740804117,160.00233918874267,160.00062452802769,entry_candidate
447e8f1a-79ac-4ce0-9da0-7f6003350de5,2026-06-02 04:15:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,43.40399998908735,160.00227793262582,160.00072184354158,entry_candidate
0a0b51fe-e374-4b14-9c77-759e3d29a4fe,2026-06-02 04:20:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,45.44619839626843,160.00210322217262,160.00083464954344,entry_candidate
ac24baac-2b62-446b-bea6-2c9aad82f6d7,2026-06-02 04:25:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,42.6455830690838,160.0019892949617,160.0009340334544,entry_candidate
c767549a-a69c-4f90-ac27-fec88cc77f62,2026-06-02 04:30:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,41.83316718464657,160.00194825194572,160.0010681796215,entry_candidate
7212d697-68c4-41bf-af2b-1328a3bf6a1d,2026-06-02 04:35:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,52.454171005713775,160.0020195406744,160.00123194061064,entry_candidate
3a6d0fa0-942a-459f-b871-5a81e7d9238d,2026-06-02 04:40:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,41.039499949706425,160.00201316886705,160.00135598610066,entry_candidate
0c8f9412-a1b0-4d62-8556-5cf84bb60cde,2026-06-02 04:45:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,48.236904374986146,160.00196167224559,160.00147379275384,entry_candidate
194e1cdc-5448-40b4-bd72-816b9c79798b,2026-06-02 04:50:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,47.4008975711854,160.00187387229994,160.00156251877854,entry_candidate
644efa64-95ff-4ed1-b848-5a63d0deee5c,2026-06-02 04:55:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,46.24017084544031,160.00188258125993,160.0016478886579,entry_candidate
8af4e2ff-b3f9-4ff8-a595-3e2ab1d46af6,2026-06-02 05:00:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,42.71543116287218,160.00188742936845,160.00174301101447,entry_candidate
1cad578b-210d-4054-8cbf-f1fc2c67c062,2026-06-02 05:05:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,46.65188689874816,160.00185256076745,160.00185185151435,entry_candidate
3c4bbfbf-3bb6-4b83-ad93-796311e185da,2026-06-02 05:10:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,52.53360168462067,160.00187945986198,160.00196052454777,entry_candidate
5841b4a3-5993-463b-888e-8ba3ba0c3cf3,2026-06-02 05:15:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,53.37844486471966,160.00193882378673,160.00207506373522,entry_candidate
b6262148-1295-40c5-8e71-60081b269f5a,2026-06-02 05:20:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,51.08324325821969,160.00193589429918,160.00216101385445,entry_candidate
a5c98cf2-22e4-4c71-95a5-ee0762407443,2026-06-02 05:25:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,48.57365253879361,160.00194881976716,160.00217717676156,entry_candidate
2aefbeb8-1198-41b6-ab29-e7f5c10d2d80,2026-06-02 05:30:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,46.34213108896315,160.00183080076513,160.00217590907167,entry_candidate
d58353ef-d759-44da-bac1-f0b675746c21,2026-06-02 05:35:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,46.335110032410036,160.0016484193504,160.00214482646723,entry_candidate
031707df-75f2-4a76-ae1c-ad32dea18ec8,2026-06-02 05:40:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,44.4941105045157,160.00165556777696,160.0021272680707,entry_candidate
6adb7828-f026-4945-b4b2-683903a85b7d,2026-06-02 05:45:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,43.31793691114141,160.00167364257337,160.00210560284853,entry_candidate
b566863b-0d04-4c29-9063-76f9ea568124,2026-06-02 05:50:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,46.61544579716266,160.00166176249527,160.00206817738118,entry_candidate
37e44fff-4707-4ecd-99c5-2f53ac6bb2a0,2026-06-02 05:55:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,50.2404910396841,160.0016531538478,160.00203340012592,entry_candidate
6786c3e6-4262-433c-9db5-2b6f415f955d,2026-06-02 06:00:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,none,0.2,low,False,条件未達,取引許可,61.56048171137263,160.0017902790471,160.00204687256092,wait
a935dbf4-bd53-46bb-aace-520149204fcf,2026-06-02 06:05:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,none,0.2,low,False,条件未達,取引許可,62.116561255822084,160.00198476433152,160.00208149972698,wait
33208af7-80a9-45fb-aa8e-5e4d94db0312,2026-06-02 06:10:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,58.68881153445517,160.00207803175365,160.00209889345277,entry_candidate
e9411cfa-406c-4f57-9af5-e5872e377822,2026-06-02 06:15:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,57.087377274019396,160.00210379971247,160.0021068520417,entry_candidate
63da8a82-5789-4961-a5b2-46716c31f02e,2026-06-02 06:20:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,59.373318553322164,160.0022529280491,160.0020973481736,entry_candidate
6f25b69a-1eb7-4407-ac6a-387273773392,2026-06-02 06:25:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,53.925579793713766,160.00238339797423,160.002107170901,entry_candidate
f89be87e-6ff5-4500-8c6f-8a7602dd390a,2026-06-02 06:30:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,60.27759992562969,160.0025598061363,160.00211295294906,entry_candidate
df12beb3-5e04-44ed-b9f5-8edb9ce21e67,2026-06-02 06:35:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,63.92718070620644,160.0028076124627,160.0021585241625,entry_candidate
b87b804b-b8d9-4b4e-8ac8-be8e3b11fbf5,2026-06-02 06:40:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,61.90859279103216,160.0029207995535,160.00219651206584,entry_candidate
7c24745c-c034-4728-a20b-ad0df04b92f9,2026-06-02 06:45:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,64.58796192426146,160.00301076129097,160.0022153587033,entry_candidate
80e37f43-e26b-4a9f-85db-4702c8043850,2026-06-02 06:50:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,46.69017767237691,160.0030017038591,160.0021791128848,entry_candidate
5b1add15-35a9-4c03-8775-571a4e15b362,2026-06-02 06:55:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,42.27531770622066,160.00289553394785,160.00214375635187,entry_candidate
b7f4e970-909a-46e5-a113-4cf5fadfcc16,2026-06-02 07:00:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,45.16714402584472,160.00267062781919,160.00211611207823,entry_candidate
7ecec433-a82e-4cfb-80df-8e5c91dc3638,2026-06-02 07:05:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,38.06143819787376,160.0023317092684,160.0020563447891,wait
3ae1e62e-e897-45e2-9458-ccd9e1de8360,2026-06-02 07:10:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,35.976235231742564,160.00215037978106,160.00203595713225,wait
4fc22bb7-662f-4aaa-bba2-2e2fea304ba6,2026-06-02 07:15:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,none,0.2,low,False,条件未達,取引許可,28.061561067314116,160.0019217549285,160.00198812614258,wait
336bc4c1-cf94-48d9-8ff1-da694f879be0,2026-06-02 07:20:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,30.251182292695518,160.00160778229414,160.00193220154745,entry_candidate
7462bab2-dc66-4689-ab17-72f231074b53,2026-06-02 07:25:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,32.058882512205116,160.0013357301619,160.0018893159678,entry_candidate
236055a1-77fe-4413-9914-79b1c84a160f,2026-06-02 07:30:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,32.924431274246515,160.00111355072275,160.0018347192081,entry_candidate
420bd4ff-5f0c-46ca-bb08-0b3c0083dd9c,2026-06-02 07:35:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,31.26117826176896,160.00078084647336,160.0017456260955,entry_candidate
a136576a-0a9d-482d-bc9c-a532bed70cc6,2026-06-02 07:40:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,34.52843504065417,160.00055264693518,160.00170967142188,entry_candidate
32f6905f-c14a-4a87-adfc-0ce2a08109a0,2026-06-02 07:45:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,31.045644900618754,160.00032793531778,160.00167077972736,entry_candidate
d9c07086-07fc-4f71-acd3-0ad44ef3c89f,2026-06-02 07:50:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,30.92817497843359,160.0002162116349,160.00162655932976,entry_candidate
cb5319b4-106e-43bf-bd89-0286d5cc3b0f,2026-06-02 07:55:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,33.242758386153625,160.00017881250776,160.00157583343446,entry_candidate
fb3f53b8-d843-42ec-b34f-21e36dfa7525,2026-06-02 08:00:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,43.50290832857586,160.00016399477298,160.00154163387978,entry_candidate
0fc06dea-dd21-4f36-930f-fbf97f625979,2026-06-02 08:05:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,45.11772273230335,160.00018155535344,160.00149934298443,entry_candidate
41a25acb-74f2-44d3-9e82-fd2879dc5985,2026-06-02 08:10:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,46.48227142251539,160.00012098547296,160.0014497990026,entry_candidate
b3f6853f-ae79-4f3a-a8d8-022763b72f8a,2026-06-02 08:15:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,50.33140688421339,160.00011265698154,160.00137940387418,entry_candidate
aeb29d2c-96a3-4db7-8d4f-3c8998ea7380,2026-06-02 08:20:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,41.85134108294566,160.0001320065817,160.00133090564162,entry_candidate
3d26f6eb-3922-47cc-ad5b-c4bc2a055fe1,2026-06-02 08:25:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,53.935555900087856,160.00017792568676,160.00129901794097,entry_candidate
e627f97e-6b12-424f-b338-dfcc1bc841e8,2026-06-02 08:30:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,none,0.2,low,False,条件未達,取引許可,64.28374576183403,160.0002310819681,160.00130147960905,wait
b94a0b06-bf06-4aea-8792-ba3a7d226af2,2026-06-02 08:35:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,56.24078847151806,160.00029414058213,160.0012941998394,entry_candidate
ce3490ac-9df7-4e38-8589-fcf2c2bd6413,2026-06-02 08:40:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,58.96631220130615,160.00040569267722,160.00129304638864,entry_candidate
0d7e8912-6c7e-4e62-8d1f-d2073643f787,2026-06-02 08:45:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,56.34729915177012,160.00041912872936,160.001252608446,entry_candidate
31b94d76-9e68-4d35-8c8c-1749c68b065d,2026-06-02 08:50:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,50.75866415197323,160.00047405095924,160.0012306554844,entry_candidate
3749e691-2e76-467b-b686-f39a3ebf88a1,2026-06-02 08:55:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,53.31025339586429,160.00053528387573,160.00120321011048,entry_candidate
5b76ca65-d6a8-44b3-aa94-6e6e3ebad8b3,2026-06-02 09:00:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,59.53910803006348,160.00060061340088,160.00114507866434,entry_candidate
0404edd6-66df-4452-80b9-4e58d913e6d4,2026-06-02 09:05:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,54.31553120928011,160.00066481879387,160.00105936113857,entry_candidate
48ebac44-7230-4c93-a89d-27804e24840a,2026-06-02 09:10:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,52.40327263500487,160.00071512797007,160.00099549774137,entry_candidate
56ea049b-8b87-4bcc-8b3a-97eab673ccb8,2026-06-02 09:15:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,52.93914887362455,160.00076005277938,160.0009314882298,entry_candidate
f20a84d2-9f0a-4c5c-bcf0-35e9a321afa2,2026-06-02 09:20:00+09:00,USDJPY,rule_based_ai_stub,v0.1,downtrend,short,0.65,medium,True,短期MAが長期MAを下回り、RSIが許容範囲,取引許可,49.80471530654858,160.00076983348362,160.0008365407865,entry_candidate
c96f3b42-0481-400a-a3e7-4fda9b7c9695,2026-06-02 09:25:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,55.19714171208116,160.00078898775897,160.0007675478692,entry_candidate
10a7ee01-9ee2-4016-9dec-37a4b440d25b,2026-06-02 09:30:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,56.128616112184204,160.0007466919678,160.00069710821955,entry_candidate
7a16f046-90c6-46f3-89f5-96644baf1284,2026-06-02 09:35:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,50.343845678380056,160.0007316414718,160.0006022095091,entry_candidate
c95e769e-6383-4236-8fd1-ac77e5c79a78,2026-06-02 09:40:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,47.251693963268295,160.00065491930087,160.0005377529711,entry_candidate
73226d74-6807-4fcf-9d4b-a515439560b8,2026-06-02 09:45:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,54.63775743541914,160.00069116649595,160.00047941018101,entry_candidate
4f66cec8-2586-4fa3-a8da-6b2b44438b6a,2026-06-02 09:50:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,47.83691099221406,160.00077564605172,160.0004886362153,entry_candidate
6125994b-3ae2-4351-842f-02e14a4b598d,2026-06-02 09:55:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,64.63951759430256,160.00086219118927,160.0005254291909,entry_candidate
fa8d4241-1580-4dcb-9883-54caad1d34cb,2026-06-02 10:00:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,59.29708430146401,160.00089323698285,160.00055261505224,entry_candidate
e0c332ab-fc83-436d-b565-f2c51e6adb03,2026-06-02 10:05:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,52.30599757825402,160.00092740870045,160.00059126094925,entry_candidate
87d01463-7866-49cb-a0f3-42ab476c31f8,2026-06-02 10:10:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,54.89244906446702,160.0010093512108,160.0006151548846,entry_candidate
0101d997-5135-4115-8ca7-7aa31a5dbe40,2026-06-02 10:15:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,62.033253712676206,160.00114646228118,160.00067305734737,entry_candidate
daeb51b9-9a90-47ff-b0ef-2ebe30d03b56,2026-06-02 10:20:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,63.41055604882836,160.00131199650968,160.00073794552497,entry_candidate
cc2d469a-c670-483a-90c1-8ee3004fed66,2026-06-02 10:25:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,67.7501495077556,160.0014409170025,160.0008026101494,entry_candidate
56e83ded-54d2-419e-9ee8-d790b98d9295,2026-06-02 10:30:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,76.89059068042467,160.00161586996583,160.00086454796724,wait
036434bb-6884-4168-b96f-eb4a6eec8e7f,2026-06-02 10:35:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,69.35284917731082,160.00179588983949,160.00094055729778,entry_candidate
d91f78d8-29e0-49c4-9690-85c7b0fbc5d7,2026-06-02 10:40:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,70.02164614655595,160.00195828458837,160.0010062988555,wait
a72b0e2d-ffdd-4218-bf98-fe5fc3b2eb38,2026-06-02 10:45:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,74.20196997554079,160.00209520472865,160.00106849998463,wait
0ca7c096-7964-4382-957f-0690a6a66336,2026-06-02 10:50:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,long,0.65,medium,True,短期MAが長期MAを上回り、RSIが許容範囲,取引許可,69.06451126308508,160.0021805977028,160.00114343157125,entry_candidate
12c8a8b0-5f87-4ec4-a91e-a8f24a4e3adb,2026-06-02 10:55:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,72.01594561905168,160.00228944807748,160.00122897438084,wait
3d6d272f-3d45-4470-a7fd-6875cee3d250,2026-06-02 11:00:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,72.05823016402883,160.0024810190201,160.00132495646795,wait
0fd55734-699e-4bc3-9889-116e62207fe6,2026-06-02 11:05:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,72.66324261163052,160.0027412744966,160.00144450066364,wait
e25ab74d-c3ad-43b0-bdfa-d2465fcbf461,2026-06-02 11:10:00+09:00,USDJPY,rule_based_ai_stub,v0.1,uptrend,none,0.2,low,False,条件未達,取引許可,83.23513888149603,160.00302943923316,160.00158463947133,wait
